"HS8","HS6","DESC","COUNT","LDESC1","LDESC2","LDESC3","LDESC4","LDESC5","LDESC6","LDESC7","LDESC8","LDESC9","LDESC10","UNITID","UYEAR","UNITID1","UYEAR1","UNITID2","UYEAR2","UNITID3","UYEAR3","UNITID4","UYEAR4","UNITID5","UYEAR5","UNITID6","UYEAR6","UNITID7","UYEAR7","UNITID8","UYEAR8","UNITID9","UYEAR9","MAIN1994","SUB1994","MAIN1995","SUB1995","MAIN1996","SUB1996","MAIN1997","SUB1997","MAIN","SUB","CDESC"
85272900,852729,"RADIO-BROADCAST RECEIVERS FOR MOTOR VEHICLES, NOT CAPABLE OFOPERATING WITHOUT OUTSIDE POWER, NESOI",2,"RADIO-BROADCAST RECEIVERS FOR MOTOR VEHICLES, NOT CAPABLE OF","OPERATING WITHOUT OUTSIDE POWER, NESOI",,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,02,05,02,05,必需外來能源方能操作的車輛用無線電廣播接收機，未列明或未包括在其他編號
85273100,852731,"RADIO-BROADCAST RECEIVERS NESOI, COMBINED WITH SOUNDRECORDING OR REPRODUCING APPARATUS",2,"RADIO-BROADCAST RECEIVERS NESOI, COMBINED WITH SOUND",RECORDING OR REPRODUCING APPARATUS,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,02,05,02,05,無線電廣播接收機，未列明或未包括在其他編號，兼有錄音或聲音重播裝置
85273200,852732,"RADIO-BROADCAST RECEIVERS, NESOI, NOT COMBINED WITH SOUNDRECORDING OR REPRODUCING APPARATUS BUT COMBINED WITH A CLOCK",2,"RADIO-BROADCAST RECEIVERS, NESOI, NOT COMBINED WITH SOUND",RECORDING OR REPRODUCING APPARATUS BUT COMBINED WITH A CLOCK,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,02,05,02,05,無線電廣播接收機，未列明或未包括在其他編號，沒有錄音或聲音重播裝置但兼有時鐘
85273900,852739,"RADIO-BROADCAST RECEIVERS, NESOI",1,"RADIO-BROADCAST RECEIVERS, NESOI",,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,02,05,02,05,無線電廣播接收機，未列明或未包括在其他編號
85279000,852790,"RECEPTION APPARATUS FOR RADIOTELEPHONY AND RADIOTELEGRAPHY,NESOI",2,"RECEPTION APPARATUS FOR RADIOTELEPHONY AND RADIOTELEGRAPHY,",NESOI,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,05,90,05,90,05,90,05,90,05,90,無線電話及無線電報接收器具，未列明或未包括在其他編號
85279100,852791,"RADIO-BROADCAST RECEIVERS, NESOI, COMBINED WITH SOUNDRECORDING OR REPRODUCING APPARATUS",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,無線電廣播接收機，未列明或未包括在其他編號，兼有錄音或聲音重播裝置
85279200,852792,"RADIO-BROADCAST RECEIVERS, NESOI, NOT COMBINED WITH SOUNDRECORDING OR REPRODUCING APPARATUS BUT COMBINED WITH A CLOCK",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,無線電廣播接收機，未列明或未包括在其他編號，沒有錄音或聲音重播裝置但兼有時鐘
85279900,852799,"RADIO-BROADCAST RECEIVERS, NESOI",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,無線電廣播接收機，未列明或未包括在其他編號
85281010,852810,APPARATUS,,APPARATUS,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,,,,,,,彩色電視接收器，兼有無線電廣播接收器
85281090,852810,"COLOUR TELEVISION RECEIVERS, OTHER",,"COLOUR TELEVISION RECEIVERS, OTHER",,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,,,,,,,其他彩色電視接收機
85281200,852812,"COLOUR RECEPTION APPARATUS FOR TELEVISION, WHETHER OR NOTINCORPORATING RADIO-BROADCAST RECEIVERS OR SOUND OR VIDEORECORDING OR REPRODUCING APPARATUS",3,"COLOUR RECEPTION APPARATUS FOR TELEVISION, WHETHER OR NOT",INCORPORATING RADIO-BROADCAST RECEIVERS OR SOUND OR VIDEO,RECORDING OR REPRODUCING APPARATUS,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,彩色電視接收機，無論是否裝有無線電廣播接收機或聲音或影像錄製或重播裝置
85281210,852812,LCD COLOUR TELEVISION,,LCD COLOUR TELEVISION,,,,,,,,,,20,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,液晶顯示彩色電視
85281220,852812,PLASMA COLOUR TELEVISION,,PLASMA COLOUR TELEVISION,,,,,,,,,,20,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,等離子彩色電視機
85281290,852812,OTHER COLOUR TELEVISION,,OTHER COLOUR TELEVISION,,,,,,,,,,20,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,其他彩色電視機
85281300,852813,"BLACK AND WHITE OR OTHER MONOCHROME RECEPTION APPARATUSFOR TELEVISION, WHETHER OR NOT INCORPORATING RADIO-BROADCASTRECEIVERS OR SOUND OR VIDEO RECORDING OR REPRODUCINGAPPARATUS",4,BLACK AND WHITE OR OTHER MONOCHROME RECEPTION APPARATUS,"FOR TELEVISION, WHETHER OR NOT INCORPORATING RADIO-BROADCAST",RECEIVERS OR SOUND OR VIDEO RECORDING OR REPRODUCING,APPARATUS,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,黑白或其他單色電視接收機，無論是否裝有無線電廣播接收機或聲音或影像錄製或重播裝置
85282010,852820,RECORDING OR REPRODUCING APPARATUS,,RECORDING OR REPRODUCING APPARATUS,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,,,,,,,黑白電視接收機
85282090,852820,OTHER,,OTHER,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,02,05,02,05,,,,,,,其他黑白電視接收機裝有無線電廣播接收器
85282100,852821,COLOUR VIDEO MONITORS,1,COLOUR VIDEO MONITORS,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,彩色電視監視器
85282110,852821,PLASMA COLUR VIDEO MONITORS,,PLASMA COLUR VIDEO MONITORS,,,,,,,,,,20,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,等離子彩色電視監視器
85282190,852821,OTHER COLOUR VIDEO MONITORS,,OTHER COLOUR VIDEO MONITORS,,,,,,,,,,20,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,02,,其他彩色電視監視器
85282200,852822,BLACK AND WHITE OR OTHER MONOCHROME VIDEO MONITORS,1,BLACK AND WHITE OR OTHER MONOCHROME VIDEO MONITORS,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,黑白或其他單色電視監視器
85283000,852830,VIDEO PROJECTORS,1,VIDEO PROJECTORS,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,,,,,02,05,02,05,02,05,電視投影機
85284100,852841,CATHODE-RAY TUBE MONITORS USED IN AN AUTOMATIC DATAPROCESSING SYSTEM OF HEADING 8471,,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陰極射線管監視器，祇適用或主要用於項目8471內的自動資料處理系統
85284200,852842,"CATHODE-RAY TUBE MONITORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陰極射線管監視器，能直接連接及設計用於項目8471的自動資料處理機
85284900,852849,"OTHER CATHODE-RAY TUBE MONITORS, NOT FOR USED IN ANAUTOMATIC DATA PROCESSING SYSTEM OF HEADING 8471",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,陰極射線管監視器，非用於項目8471內的自動資料處理系統
85285100,852851,OTHER MONITORS USED IN AN AUTOMATIC DATA PROCESSING SYSTEMOF HEADING 8471,,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他監視器，祇適用或主要用於項目8471內的自動資料處理系統
85285200,852852,"MONITORS OTHER THAN CATHODE-RAY TUBE MONITORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,監視器，陰極射線管監視器除外，能直接連接及設計用於項目8471的自動資料處理機
85285211,852852,"LCD MONITORS, OF A KIND SOLELY OR PRINCIPALLY USED IN AN AUTOMATIC DATA PROCESSING SYSTEM OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,液晶監視器，只適用或主要用於項目8471 的自動資料處理系統
85285212,852852,"OTHER COLOUR LCD MONITORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他彩色液晶監視器，能直接連接及設計用於項目8471的自動資料處理機
85285219,852852,"OTHER MONOCHROME LCD MONITORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他單色液晶監視器，能直接連接及設計用於項目8471的自動資料處理機
85285291,852852,"OTHER COLOUR MONITORS, OF A KIND SOLELY OR PRINCIPALLY USED IN AN AUTOMATIC DATA PROCESSING SYSTEM OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他彩色監視器，只適用或主要用於項目8471 的自動資料處理系統
85285292,852852,"OTHER COLOUR MONITORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他彩色監視器，能直接連接及設計用於項目8471的自動資料處理機
85285299,852852,"OTHER MONOCHROME MONITORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他單色監視器，能直接連接及設計用於項目8471的自動資料處理機
85285900,852859,"OTHER MONITORS, NOT FOR USED IN AN AUTOMATIC DATA PROCESSINGSYSTEM OF HEADING 8471",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他監視器，非用於項目8471內的自動資料處理系統
85285910,852859,"COLOUR MONITORS OTHER THAN CATHODE-RAY TUBE MONITORS, NOT FOR USED IN AN AUTOMATIC DATA PROCESSING SYSTEM OF HEADING 8471",,,,,,,,,,,,20,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彩色監視器，陰極射線管監視器除外，非用於項目8471內的自動資料處理系統
85285990,852859,"BLACK AND WHITE OR OTHER MONOCHROME  MONITORS, OTHER THAN CATHODE-RAY TUBE MONITORS, NOT FOR USED IN AN AUTOMATIC DATA PROCESSING SYSTEM OF HEADING 8471",,,,,,,,,,,,20,2015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黑白或其他單色監視器，陰極射線管監視器除外，非用於項目8471內的自動資料處理系統
85286100,852861,PROJECTORS USED IN AN AUTOMATIC DATA PROCESSING SYSTEM OFHEADING 8471,,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,投影機，祇適用或主要用於項目8471內的自動資料處理系統
85286200,852862,"PROJECTORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2017,,,,,,,,,,,,,,,,,,,,,,,,,,,,,投影機，能直接連接及設計用於項目8471的自動資料處理機
85286210,852862,"PROJECTORS, OF A KIND SOLELY OR PRINCIPALLY USED IN AN AUTOMATIC DATA PROCESSING SYSTEM OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,投影機，只適用或主要用於項目8471 的自動資料處理系統
85286220,852862,"OTHER COLOUR PROJECTORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他彩色投影機，能直接連接及設計用於項目8471的自動資料處理機
85286290,852862,"OTHER MONOCHROME PROJECTORS, CAPABLE OF DIRECTLY CONNECTING TO AND DESIGNED FOR USE WITH AN AUTOMATIC DATA PROCESSING MACHINE OF HEADING 8471",,,,,,,,,,,,20,2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他單色投影機，能直接連接及設計用於項目8471的自動資料處理機
85286900,852869,"OTHER PROJECTORS, NESOI",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,投影機，非用於項目8471內的自動資料處理系統
85286910,852869,"COLOUR PROJECTORS, NESOI",,,,,,,,,,,,20,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彩色投影機，未列明或未包括在其他編號
85286990,852869,"BLACK AND WHITE OR OTHER MONOCHROME PROJECTORS, NESOI",,,,,,,,,,,,20,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,黑白或其他單色投影機，未列明或未包括在其他編號
85287100,852871,"RECEPTION APPARATUS FOR TELEVISION, WHETHER OR NOTINCORPORATING RADIO-BROADCAST RECEIVERS OR SOUND OR VIDEORECORDING OR REPRODUCING APPARATUS, NOT DESIGNED TOINCORPORATE A VIDEO DISPLAY OR SCREEN",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,非為裝有影像顯示或屏幕而設的電視接收器具，無論是否裝有無線電廣播接收機或聲音或影像錄製或重播裝置
85287210,852872,"COLOUR LIQUID CRYSTAL DISPLAY (LCD) FOR TELEVISION, WHETHEROR NOT INCORPORATING RADIO-BROADCASTING RECEIVERS OR SOUNDOR VIDEO RECORDING OR REPRODUCING APPARATUS",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彩色液晶顯示電視接收器具，無論是否裝有無線電廣播接收機或聲音或影像錄製或重播裝置
85287220,852872,"COLOUR PLASMA FOR TELEVISION, WHETHER OR NOT INCORPORATINGRADIO-BROADCASTING RECEIVERS OR SOUND OR VIDEO RECORDING ORREPRODUCING APPARATUS",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,彩色等離子電視接收機，無論是否裝有無線電廣播接收機或聲音或影像錄製或重播裝置
85287290,852872,"OTHER COLOUR RECEPTION APPARATUS FOR TELEVISION, WHETHER ORNOT INCORPORATING RADIO-BROADCASTING RECEIVERS OR SOUND ORVIDEO RECORDING OR REPRODUCING APPARATUS",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他彩色電視接收機，無論是否裝有無線電廣播接收機或聲音或影像錄製或重播裝置
85287300,852873,"RECEPTION APPARATUS FOR TELEVISION, MONOCHROME, OTHER THAN THOSE NOT DESIGNED TO INCORPORATE A VIDEO DISPLAY OR SCREEN",,,,,,,,,,,,20,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,單色電視接收器具，非為裝有影像顯示或屏幕而設的除外
85291000,852910,ANTENNAS AND ANTENNA REFLECTORS AND PARTS THEREOF,1,ANTENNAS AND ANTENNA REFLECTORS AND PARTS THEREOF,,,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,天線、天線反射器及其零件
85291010,852910,AERIALS AND AERIAL REFLECTORS OF RADAR APPARATUS AND RADIONAVIGATIONAL AID APPARATUS,,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雷達器具及無線電導航輔助器具用天線及天線反射器；適用的有關零件
85291090,852910,OTHER AERIALS AND AERIAL REFLECTORS OF ALL KINDS; PARTSSUITABLE FOR USE THEREWITH,,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他各種天線及天線反射器；適用的有關零件
85299010,852990,"PARTS OF TRANSMISSION APPARATUS FOR RADIO-TELEPHONY, RADIO-TELEGRAPHY, RADIO-BROADCASTING OR TELEVISION",2,"PARTS OF TRANSMISSION APPARATUS FOR RADIO-TELEPHONY, RADIO-","TELEGRAPHY, RADIO-BROADCASTING OR TELEVISION",,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,無線電話、電報、無線電廣播或電視傳送器具的零件
85299011,852990,PARTS OF WALKIE-TALKIE,,PARTS OF WALKIE-TALKIE,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,對講機零件
85299012,852990,PARTS OF TELEVISION CARMERAS(ECXL. TELEVISION CAMERAS OF SPECIAL PURPOSE),,PARTS OF TELEVISION CARMERAS(ECXL. TELEVISION CAMERAS OF SPE,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,電視攝影機用的零件，特別用途的電視攝影機除外
85299013,852990,PARTS OF SPECIAL PURPOSE TELEVISION CAMERAS,,PARTS OF SPECIAL PURPOSE TELEVISION CAMERAS,,,,,,,,,,8,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,特別用途的電視攝影機用的零件
85299014,852990,"PARTS OF CAMERA MODULES, NOT FOR SPECIAL PURPOSES",,,,,,,,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,非特種用途的取像模塊
85299015,852990,"OTHER PARTS OF TELEVISION CAMERAS (INCLUDING PARTS OF STILLIMAGE VIDEO CAMERAS AND OTHER VIDEO CAMERA RECORDERS),EXCLUDING TELEVISION CAMERAS OF SPECIAL PURPOSE",,,,,,,,,,,,8,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他電視攝影機（包括靜像攝錄機及其他攝錄機）的零件，特別用途的電視攝影機除外
85299019,852990,PARTS OF OTHER APPARATUS OF HEADING 8525,,,,,,,,,,,,8,2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,用於項目8525內其他器具的零件
85299020,852990,"PARTS OF RADAR APPARATUS, RADIO NAVIGATIONAL AID APPARATUSAND RADIO REMOTE CONTROL APPARATUS",2,"PARTS OF RADAR APPARATUS, RADIO NAVIGATIONAL AID APPARATUS",AND RADIO REMOTE CONTROL APPARATUS,,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,雷達器具、無線電導航器具及無線電遙控器具的零件
85299021,852990,PARTS OF RADAR AND RADIO NAVIGATIONAL AID APPARATUS,,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,雷達及無線電導航輔助器具用的零件
85299022,852990,PARTS OF RADIO REMOTE CONTROL APPARATUS,,PARTS OF RADIO REMOTE CONTROL APPARATUS,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,無線電遙控器具用的零件
85299030,852990,"PARTS OF RECEPTION APPARATUS FOR RADIO-TELEPHONY, RADIO-TELEGRAPHY OR RADIO-BROADCASTING",2,"PARTS OF RECEPTION APPARATUS FOR RADIO-TELEPHONY, RADIO-",TELEGRAPHY OR RADIO-BROADCASTING,,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,無線電話、電報或無線電廣播接收器具的零件
85299031,852990,PARTS OF RADIO-BROADCAST RECEIVERS AND THEIR COMBINATIONS,,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,無線電廣播接收機及其組合機的零件
85299032,852990,PARTS OF RADIO PAGNG RECEIVERS,,PARTS OF RADIO PAGNG RECEIVERS,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,無線傳呼機用的零件
85299039,852990,"PARTS OF OTHER RECEPTION APPARATUS FOR RADIO-TELEPHONY, READIO-TELEGRAPHY OR REDIO-BROADCASTING",,"PARTS OF OTHER RECEPTION APPARATUS FOR RADIO-TELEPHONY, READ",,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,其他無線電話／電報或無線電廣播接收器具的零件
85299040,852990,PARTS OF TELEVISION RECEIVERS,1,PARTS OF TELEVISION RECEIVERS,,,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,電視接收器具的零件
85299041,852990,PARTS OF COLOUR TELEVISION RECEIVERS,,PARTS OF COLOUR TELEVISION RECEIVERS,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,03,,彩色電視接收機用的零件
85299042,852990,PARTS OF OTHER TELEVISION RECEIVERS (OTHER THAN HIGHFREQUENCY TUNERS),,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他電視接收機的零件（高頻調諧器除外）
85299043,852990,PARTS OF MONITORS OR PROJECTORS USED IN AN AUTOMATIC DATAPROCESSING SYSTEM OF HEADING 8471,,,,,,,,,,,,8,2007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,用於項目8471內的自動資料處理系統的監視器或投影機的零件
85299049,852990,PARTS OF VIDEO MONITORS AND VIDEO PROJECTORS,,,,,,,,,,,,8,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,電視監視器及電視投影機的零件
85301000,853010,"ELECTRICAL SIGNALLING, SAFETY OR TRAFFIC CONTROL EQUIPMENTFOR RAILWAYS OR TRAMWAYS",,,,,,,,,,,,20,2002,1,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,鐵路及電車路軌用的電動信號、安全或交通控制設備
85308000,853080,"ELECTRICAL SIGNALLING, SAFETY OR TRAFFIC CONTROL EQUIPMENTFOR ROADS, INLAND WATERWAYS, PARKING FACILITIES, PORTINSTALLATIONS OR AIRFIELDS",3,"ELECTRICAL SIGNALLING, SAFETY OR TRAFFIC CONTROL EQUIPMENT","FOR ROADS, INLAND WATERWAYS, PARKING FACILITIES, PORT",INSTALLATIONS OR AIRFIELDS,,,,,,,,20,2002,1,1994,,,,,,,,,,,,,,,,,05,90,05,90,05,90,05,90,05,90,道路、內河水道、停泊設施、港口設備或機場用的電動信號、安全或交通控制設備
85309000,853090,"PARTS FOR ELECTRICAL SIGNALLING, SAFETY OR TRAFFIC CONTROLEQUIPMENT FOR RAIL LINES, ROADS, WATERWAYS, PARKING AREAS,PORT INSTALLATIONS OR AIRFIELDS",3,"PARTS FOR ELECTRICAL SIGNALLING, SAFETY OR TRAFFIC CONTROL","EQUIPMENT FOR RAIL LINES, ROADS, WATERWAYS, PARKING AREAS,",PORT INSTALLATIONS OR AIRFIELDS,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,05,90,05,90,05,90,05,90,05,90,供路軌、道路、內河水道、停泊區域、港口設備或機場用的電動信號、安全或交通控制設備的零件
85311010,853110,ELECTRIC BURGLAR ALARMS,1,ELECTRIC BURGLAR ALARMS,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,05,90,05,90,05,90,05,90,05,90,電動防盜鈴
85311011,853110,BURGLAR ALARM FOR MOTOR VEHICLES,,,,,,,,,,,,20,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,汽車防盜裝置
85311019,853110,OTHER BURGLAR ALARM NESOI,,,,,,,,,,,,20,2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,其他防盜裝置
85311020,853110,ELECTRIC FIRE ALARMS AND SIMILAR APPARATUS,1,ELECTRIC FIRE ALARMS AND SIMILAR APPARATUS,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,05,90,05,90,05,90,05,90,05,90,電動火警鐘及類似器具
85312000,853120,INDICATOR PANELS INCORPORATING LIQUID CRYSTAL DEVICES,,INDICATOR PANELS INCORPORATING LIQUID CRYSTAL DEVICES,,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,05,90,05,90,05,90,05,90,,,裝有液晶組件（ＬＣＤ）的指示儀表板
85312010,853120,INDICATOR PANELS INCORPORATING LIQUID CRYSTAL DEVICES (LCD),1,INDICATOR PANELS INCORPORATING LIQUID CRYSTAL DEVICES (LCD),,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,05,90,裝有液晶裝置（ＬＣＤ）的指示儀表板
85312020,853120,INDICATOR PANELS INCORPORATING LIGHT EMITTING DIODES (LED),1,INDICATOR PANELS INCORPORATING LIGHT EMITTING DIODES (LED),,,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,05,90,裝有發光二極管（ＬＥＤ）的指示儀表板
85318000,853180,"ELECTRIC SOUND OR VISUAL SIGNALING APPARATUS (FOR EXAMPLE,BELLS, SIRENS, INDICATOR PANELS), NESOI",2,"ELECTRIC SOUND OR VISUAL SIGNALING APPARATUS (FOR EXAMPLE,","BELLS, SIRENS, INDICATOR PANELS), NESOI",,,,,,,,,20,1994,,,,,,,,,,,,,,,,,,,05,90,05,90,05,90,05,90,05,90,電動音響或視覺信號器具（例如電鈴、電笛，指示儀版），未列明或未包括在其他編號
85318010,853180,BUZZERS,,BUZZERS,,,,,,,,,,20,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,05,,蜂鳴器
85318090,853180,"ELECTRIC SOUND OR VISUAL SIGNALING APPARATUS (FOR EXAMPLES,BELLS, SIRENS OR INDICATOR PANELS), NESOI",,,,,,,,,,,,20,2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,電動音響或視覺信號器具（例如電鈴、電笛或指示儀表板），未列明或未包括在其他編號
85319000,853190,"PARTS OF ELECTRIC SOUND OR VISUAL SIGNALLING APPARATUS,NESOI",,,,,,,,,,,,8,2002,1,1994,,,,,,,,,,,,,,,,,,,,,,,,,,,電動音響及視覺信號器具的零件，未列明或未包括在其他編號
85321000,853210,"FIXED CAPACITORS, DESIGNED FOR USE IN 50/60 HZ CIRCUITS,WITH REACTIVE POWER CAPACITY NOT LESS THAN 0.5 KVAR (POWERCAPACITORS)",3,"FIXED CAPACITORS, DESIGNED FOR USE IN 50/60 HZ CIRCUITS,",WITH REACTIVE POWER CAPACITY NOT LESS THAN 0.5 KVAR (POWER,CAPACITORS),,,,,,,,3,1994,,,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,設計用於５０／６０赫茲電路的固定電容器，其額定無功功率不低於０．５千乏（電力電容器）
85322100,853221,"FIXED CAPACITORS NESOI, TANTALUM ELECTROLYTIC",1,"FIXED CAPACITORS NESOI, TANTALUM ELECTROLYTIC",,,,,,,,,,3,1994,,,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,鉭質固定電容器，未列明或未包括在其他編號
85322200,853222,"FIXED CAPACITORS NESOI, ALUMINUM ELECTROLYTIC",1,"FIXED CAPACITORS NESOI, ALUMINUM ELECTROLYTIC",,,,,,,,,,3,1994,,,,,,,,,,,,,,,,,,,03,90,03,90,03,90,03,90,03,90,鋁電解質固定電容器，未列明或未包括在其他編號
